FIPS,name,population_2015,DI_2000,DI_2015,DI_ratio
27163,"Washington County, Minnesota",251597,0.1401573520729116,0.2935963219909877,2.0947621915563532
06057,"Nevada County, California",98877,0.16922713590937388,0.2552632713245906,1.5084062609278668
49007,"Carbon County, Utah",20479,0.22057383899373623,0.29211323657559696,1.324333102729795
29135,"Moniteau County, Missouri",15963,0.15865609388402274,0.20131366707711817,1.268868167296984
20071,"Greeley County, Kansas",1330,0.22452817292494343,0.33451607113638515,1.4898623490256127
47123,"Monroe County, Tennessee",45771,0.1101782371323961,0.1657560326691595,1.5044353311804954
27127,"Redwood County, Minnesota",15471,0.10563234210137527,0.22822527188388847,2.1605624503228458
50009,"Essex County, Vermont",6163,0.06523049663531179,0.07665443315206852,1.1751318341269918
51181,"Surry County, Virginia",6709,0.5161786527271461,0.5334785198195453,1.0335152703448662
48041,"Brazos County, Texas",215037,0.5190437888254908,0.6020808285667879,1.1599807984008361
37143,"Perquimans County, North Carolina",13440,0.42375110763558765,0.4216959671331718,0.9951501235857932
48403,"Sabine County, Texas",10368,0.231463971121127,0.2552957642512628,1.102961134792181
55109,"St. Croix County, Wisconsin",87513,0.04866866625689737,0.10853262136757257,2.2300307305460874
13229,"Pierce County, Georgia",19103,0.2476636849227177,0.29653569000467644,1.1973321405486195
51145,"Powhatan County, Virginia",28031,0.31211047251308766,0.2649160753437022,0.8487894469244173
55049,"Iowa County, Wisconsin",23813,0.02833826301826196,0.07789487153459047,2.748752507674619
01071,"Jackson County, Alabama",52419,0.16255075882842657,0.19994832122624648,1.2300669813377696
55117,"Sheboygan County, Wisconsin",115569,0.16590972279390293,0.2670135994051439,1.6093909079507935
53061,"Snohomish County, Washington",772501,0.29093423629024057,0.46367948408040865,1.5937604662582052
28153,"Wayne County, Mississippi",20566,0.4819091297935171,0.5084512349928831,1.0550769918194713
23009,"Hancock County, Maine",54659,0.05142633486769035,0.09450064283475189,1.8375924140400652
28009,"Benton County, Mississippi",8182,0.4850761491456977,0.5038139257074224,1.03862852584017
36031,"Essex County, New York",38478,0.11980981441359585,0.15272650589590495,1.274741194145225
20009,"Barton County, Kansas",27103,0.2001842541657527,0.3052146485749953,1.524668610160904
21007,"Ballard County, Kentucky",8212,0.09602101687994179,0.12959549580272392,1.3496576063630048
48475,"Ward County, Texas",11721,0.5557277448243734,0.5782959641916411,1.0406102081054096
29037,"Cass County, Missouri",101603,0.11009715653494752,0.21261696048883638,1.9311757649376402
38037,"Grant County, North Dakota",2388,0.06483456665702407,0.09965684149435561,1.5370942790678612
31061,"Franklin County, Nebraska",2985,0.025177357591630988,0.0783114596525242,3.1103923184756734
42075,"Lebanon County, Pennsylvania",137067,0.14221955227216468,0.2847602710198427,2.002258244175166
12033,"Escambia County, Florida",311003,0.44687487968343875,0.5161050260882889,1.1549206490503383
01095,"Marshall County, Alabama",94725,0.1600188692510378,0.31112431103218346,1.9442976474486346
13105,"Elbert County, Georgia",19364,0.47018493660141797,0.5057311916264775,1.0756005823623238
05031,"Craighead County, Arkansas",104354,0.213626285492168,0.37600268216406313,1.7600955860735976
47083,"Houston County, Tennessee",8149,0.11112886336994769,0.15540585934570655,1.3984293066002202
47075,"Haywood County, Tennessee",18023,0.5260549674757785,0.545285473267093,1.0365560767985713
17061,"Greene County, Illinois",13241,0.04096221953006167,0.05885493568142638,1.436810220653045
45013,"Beaufort County, South Carolina",179589,0.48141322943246595,0.49663389050481016,1.0316166240181803
42131,"Wyoming County, Pennsylvania",27800,0.04050897893296378,0.08751284745329622,2.1603320981779555
22063,"Livingston Parish, Louisiana",137788,0.12185765758992884,0.2201718693024077,1.8067955158248852
46091,"Marshall County, South Dakota",4769,0.14571564022514802,0.29367729639889184,2.015413691660864
31183,"Wheeler County, Nebraska",750,0.015719620798620944,0.05755022222222213,3.6610439246264077
17109,"McDonough County, Illinois",31333,0.15638603794825076,0.2180271089826733,1.394159682303736
53053,"Pierce County, Washington",843954,0.40106196542559486,0.5099837596084885,1.271583454859174
21133,"Letcher County, Kentucky",23123,0.03204921180974763,0.0451929411398131,1.410110844787386
29145,"Newton County, Missouri",58615,0.14207421494068717,0.2430115357691827,1.7104548905699364
29165,"Platte County, Missouri",96096,0.1859179663534937,0.3137028767403774,1.687318783080495
24013,"Carroll County, Maryland",167627,0.09265857609576936,0.1876004362346233,2.0246419073041295
21031,"Butler County, Kentucky",12938,0.049096246069408524,0.11110235625871324,2.262950126607342
08055,"Huerfano County, Colorado",6492,0.5394884256926906,0.528459586711776,0.9795568570970659
48497,"Wise County, Texas",62953,0.2455461902993511,0.3664631872244615,1.492440940654374
48171,"Gillespie County, Texas",25963,0.2863799061319671,0.3750985731576959,1.3097936172408906
26029,"Charlevoix County, Michigan",26238,0.08014461745890349,0.11117144735591912,1.3871355417339855
47175,"Van Buren County, Tennessee",5677,0.022356477875575705,0.07396227826337826,3.308315320284933
48065,"Carson County, Texas",5969,0.17307552328418885,0.2527006086030454,1.4600597693303674
06013,"Contra Costa County, California",1126745,0.6049885539111639,0.70332742309157,1.1625466606676431
27151,"Swift County, Minnesota",9340,0.1829068688365813,0.12968063181558484,0.7089981510286986
51019,"Bedford County, Virginia",77724,0.15346009520160633,0.21670468289920336,1.412123996238307
24001,"Allegany County, Maryland",72528,0.13931398050457527,0.22808733269049392,1.6372178288524546
17203,"Woodford County, Illinois",39227,0.03759123191075861,0.08549546630774636,2.2743459568101456
38029,"Emmons County, North Dakota",3402,0.03307720405451186,0.06845162492167518,2.0694501508913996
51107,"Loudoun County, Virginia",375629,0.34870379502605553,0.6085301290890912,1.745120465475924
45035,"Dorchester County, South Carolina",152478,0.44275857624475473,0.5100277884570873,1.1519320366030503
37051,"Cumberland County, North Carolina",323838,0.5886884471331381,0.642445814753589,1.0913171778421076
20053,"Ellsworth County, Kansas",6343,0.16245895662538815,0.24318887036854006,1.4969249798230941
48485,"Wichita County, Texas",131705,0.43353273779914536,0.5157653807757882,1.189680353539393
48315,"Marion County, Texas",10160,0.4301796555384079,0.45090630082871674,1.0481813703262364
06107,"Tulare County, California",459863,0.5793107549637633,0.5552760282003927,0.9585115129359647
48181,"Grayson County, Texas",125467,0.28439471042908687,0.39575458164276,1.3915680113939406
55141,"Wood County, Wisconsin",73435,0.07896429992329923,0.1381162664583665,1.7490975870427983
46077,"Kingsbury County, South Dakota",4990,0.036117443160553674,0.09444986079507557,2.6150760555008143
30105,"Valley County, Montana",7659,0.2153740994361891,0.26573223223370473,1.233817032453504
13239,"Quitman County, Georgia",2302,0.5094702410488103,0.5247520193598887,1.029995428741076
46043,"Douglas County, South Dakota",2977,0.0407355630074305,0.10447482756858477,2.5647080795109596
01111,"Randolph County, Alabama",22696,0.37740132837432816,0.3953069876752322,1.0474446112260214
01083,"Limestone County, Alabama",91663,0.2998416010049606,0.38318716258439606,1.2779653033471383
01053,"Escambia County, Alabama",37789,0.4936808617228099,0.5275252111376033,1.068555117362026
46027,"Clay County, South Dakota",13964,0.1468318701435406,0.21091614437014014,1.4364466254087191
27057,"Hubbard County, Minnesota",20655,0.07814539718948245,0.1240339063013829,1.587219602974602
45031,"Darlington County, South Carolina",67548,0.5038442281590974,0.525598244564234,1.0431760754402597
37169,"Stokes County, North Carolina",46351,0.1391827198145335,0.16351270599619508,1.1748060837874288
20017,"Chase County, Kansas",2679,0.07380433377611659,0.15071271963460747,2.0420578565452585
48385,"Real County, Texas",3307,0.3739509744402743,0.4446160949848597,1.188968943456709
37031,"Carteret County, North Carolina",68879,0.1941660094333437,0.2509024883651412,1.2922060307948744
51730,"Petersburg city, Virginia",32477,0.33675462548437285,0.37293042333592863,1.1074247986928825
27013,"Blue Earth County, Minnesota",65787,0.11369567577520165,0.2049039077500675,1.8022137284728592
08009,"Baca County, Colorado",3615,0.1743829338632288,0.2510881147674245,1.4398663286876268
42037,"Columbia County, Pennsylvania",66672,0.05766200398332823,0.12676803202764514,2.198467331525583
35007,"Colfax County, New Mexico",12414,0.5303042312351549,0.5541950315963183,1.0450511215147544
12011,"Broward County, Florida",1896425,0.5843064842839925,0.6935425934871087,1.1869500204793617
13175,"Laurens County, Georgia",47731,0.48476199525265884,0.5181449535282758,1.0688646358471598
17083,"Jersey County, Illinois",22372,0.04528854376199162,0.07471189878727286,1.6496864898088148
29183,"St. Charles County, Missouri",385590,0.11799085455442386,0.22651708906555199,1.919785138610636
51045,"Craig County, Virginia",5211,0.02387325221294035,0.044299512751315655,1.8556128153877323
22081,"Red River Parish, Louisiana",8593,0.5001290892625414,0.5133601354929539,1.0264552622802288
55005,"Barron County, Wisconsin",45563,0.055364511429599174,0.12228164181172449,2.2086646961062106
28067,"Jones County, Mississippi",68215,0.42981381159399284,0.49053435485960895,1.1412717358719349
08033,"Dolores County, Colorado",1978,0.13219640330432358,0.22146490405981378,1.675271781411398
31131,"Otoe County, Nebraska",15984,0.07161063475580338,0.18652049156510772,2.604647929754483
39129,"Pickaway County, Ohio",56998,0.15641838421150625,0.13129770937481305,0.8394007522624358
26097,"Mackinac County, Michigan",10890,0.3397047932269631,0.4161579664420665,1.225057681667811
51650,"Hampton city, Virginia",136454,0.5573839109381867,0.5867558616036165,1.0526960862863641
34017,"Hudson County, New Jersey",674836,0.7004296103872605,0.7296379497302056,1.0417006061848186
48373,"Polk County, Texas",46972,0.41299141469642453,0.4649356571285387,1.1257755986775089
08065,"Lake County, Colorado",7485,0.49627909671104004,0.5178891307738964,1.0435441150072031
28031,"Covington County, Mississippi",19543,0.47381385068697107,0.49899717520287473,1.05315024978563
48499,"Wood County, Texas",43356,0.23930228282802257,0.29914561387604854,1.2500742171817605
47025,"Claiborne County, Tennessee",31709,0.05051231929275717,0.08434688868130515,1.6698280708999125
13023,"Bleckley County, Georgia",12243,0.4074789062317324,0.4370249368441186,1.0725093499578195
48127,"Dimmit County, Texas",10980,0.2761341182243828,0.27608601566581176,0.9998258000174686
30041,"Hill County, Montana",16572,0.34108579483784446,0.44132490646924394,1.2938823989402846
31025,"Cass County, Nebraska",25512,0.056954964674519264,0.10785615770891652,1.893709500572645
05133,"Sevier County, Arkansas",17290,0.43310253471205895,0.5582256509411145,1.2888995242483205
18157,"Tippecanoe County, Indiana",185826,0.24773548851511884,0.38575448469297535,1.557122425233127
16063,"Lincoln County, Idaho",5297,0.28180371991183056,0.4648162735307621,1.6494327103850568
17195,"Whiteside County, Illinois",57079,0.1989455710933135,0.26634397201340393,1.3387780916644676
27005,"Becker County, Minnesota",33386,0.1964528941798947,0.24172353975597224,1.230440206875357
29211,"Sullivan County, Missouri",6353,0.17904825035589353,0.3520071215214719,1.9659902893314438
19117,"Lucas County, Iowa",8682,0.03376812599206764,0.0587631115279094,1.7401946303361118
39055,"Geauga County, Ohio",94102,0.05722336544777551,0.08456481665767186,1.4778022228498484
46115,"Spink County, South Dakota",6524,0.052181545870949246,0.10874017587657278,2.083881841015199
46079,"Lake County, South Dakota",12622,0.050208758708166414,0.12042102507127372,2.3984067355898873
51169,"Scott County, Virginia",22126,0.033470898349896104,0.06058885965488668,1.8101952036514357
55017,"Chippewa County, Wisconsin",63531,0.046402621878119624,0.1150284230956519,2.4789207686967276
55133,"Waukesha County, Wisconsin",396488,0.10998297492251614,0.20095417191274964,1.8271389008555499
05099,"Nevada County, Arkansas",8558,0.4610202680248987,0.4980783707380159,1.0803828058837444
01061,"Geneva County, Alabama",26777,0.24568393068628983,0.28709038193377506,1.1685354476860619
05129,"Searcy County, Arkansas",7869,0.05898433536477552,0.12087876904350295,2.049336799269756
39113,"Montgomery County, Ohio",532258,0.3813058025260363,0.43784645032188896,1.148281634901142
40079,"Le Flore County, Oklahoma",49605,0.36839993226902107,0.4559438365440365,1.237632791449829
40061,"Haskell County, Oklahoma",12845,0.3699255896691023,0.451205078125,1.2197184804884735
31147,"Richardson County, Nebraska",8094,0.09126781366870344,0.1490645843580554,1.6332656427944103
34039,"Union County, New Jersey",555786,0.6166424556146468,0.6935648980890996,1.1247439934990842
32019,"Lyon County, Nevada",52585,0.2835042700013418,0.39326890279464854,1.3871710037834253
54041,"Lewis County, West Virginia",16448,0.03582987891297033,0.07122859918657473,1.9879665058200953
29017,"Bollinger County, Missouri",12182,0.05112155300194249,0.06451522809102962,1.261996639432652
21143,"Lyon County, Kentucky",8306,0.15446036386914333,0.17656624455720205,1.1431168497491466
51550,"Chesapeake city, Virginia",235429,0.4815061835370165,0.5596196834625773,1.1622274076560342
05011,"Bradley County, Arkansas",11094,0.521777872054876,0.5897799403012924,1.130327620024608
27021,"Cass County, Minnesota",28706,0.24402404270225495,0.28381056681595934,1.163043459460467
09005,"Litchfield County, Connecticut",183603,0.10139572107273873,0.1904717714184547,1.878499106306617
48343,"Morris County, Texas",12516,0.4410847149292137,0.5155961527132511,1.1689277258133852
48169,"Garza County, Texas",6415,0.5422169817310311,0.5892956100256689,1.086826178229127
13165,"Jenkins County, Georgia",8957,0.5258627405490064,0.5529576380040627,1.051524657226654
04023,"Santa Cruz County, Arizona",46461,0.32745566780920066,0.3221837879195161,0.9839004775059922
13149,"Heard County, Georgia",11539,0.22635885870124636,0.2738305049042418,1.2097185260403245
17025,"Clay County, Illinois",13428,0.03527755208823794,0.0791478864460642,2.2435764887568057
28077,"Lawrence County, Mississippi",12622,0.4521895156632021,0.47204182998473293,1.0439026417771198
28085,"Lincoln County, Mississippi",34649,0.4366955597828542,0.4573885040563134,1.0473852866370996
19061,"Dubuque County, Iowa",97125,0.06623180702974037,0.1608529612034148,2.4286361556040026
19059,"Dickinson County, Iowa",17111,0.030328955348438918,0.07316845178080232,2.4124949554046684
20085,"Jackson County, Kansas",13338,0.18934584499612955,0.27881395783249735,1.4725116246316186
26099,"Macomb County, Michigan",864840,0.14911617889030535,0.3397469939557483,2.2784046404895952
13317,"Wilkes County, Georgia",9867,0.5236216103099469,0.5546916354958917,1.0593367893421235
37131,"Northampton County, North Carolina",20426,0.49311643818696244,0.512358029399156,1.039020380831227
36119,"Westchester County, New York",976396,0.5354066077562694,0.6282508489693017,1.1734088445454849
18169,"Wabash County, Indiana",32138,0.06341894932459764,0.1062522825249897,1.6754027566927656
54029,"Hancock County, West Virginia",29815,0.07814375182504624,0.11029780284531647,1.4114730899056267
21217,"Taylor County, Kentucky",25420,0.12846491988808398,0.1848671532081189,1.4390477444672942
26073,"Isabella County, Michigan",70698,0.17905102522819305,0.2538314694390523,1.4176487909832112
54071,"Pendleton County, West Virginia",7229,0.07979127542411421,0.09455833143760269,1.1850710611529545
08075,"Logan County, Colorado",22036,0.2720034012107381,0.366754635448987,1.3483457700032182
28049,"Hinds County, Mississippi",242891,0.4867998877488239,0.4270392958064041,0.8772378682772937
48143,"Erath County, Texas",41122,0.29452850917815376,0.3900221659905355,1.3242255124260984
49035,"Salt Lake County, Utah",1107314,0.3244961611482895,0.4436745511620048,1.367272110683777
48153,"Floyd County, Texas",5901,0.5474439157901112,0.5486979388089667,1.0022906876534476
53027,"Grays Harbor County, Washington",71122,0.24202272442710715,0.35217891722728933,1.4551481397498243
06067,"Sacramento County, California",1501335,0.6106326119497946,0.7057702909690271,1.1558018310149714
49009,"Daggett County, Utah",1109,0.13572178182567793,0.13306028145347631,0.9803900277729918
47015,"Cannon County, Tennessee",13840,0.07215034460552064,0.11038012986186395,1.5298628227676978
55025,"Dane County, Wisconsin",523643,0.2304854965943372,0.3409821631319233,1.4794083279437935
06045,"Mendocino County, California",87649,0.40257588932202065,0.509004393164167,1.2643687976977036
19159,"Ringgold County, Iowa",5068,0.020004871723828654,0.07062839742263774,3.5305598754981893
18171,"Warren County, Indiana",8269,0.02260907327826774,0.06467250939591157,2.860467061163271
37013,"Beaufort County, North Carolina",47651,0.46683672858935027,0.49857028567381045,1.0679757078676095
54019,"Fayette County, West Virginia",44997,0.14606202951436772,0.14174841051998643,0.970467211713247
31037,"Colfax County, Nebraska",10520,0.4005453398656537,0.5695942799307346,1.4220469525916375
29061,"Daviess County, Missouri",8253,0.03339976029266132,0.07224415453624351,2.163014162473411
39081,"Jefferson County, Ohio",67347,0.14559642317095922,0.17303582004841267,1.1884620259196486
29049,"Clinton County, Missouri",20609,0.07771064390249734,0.1192750378839874,1.5348610163832954
36063,"Niagara County, New York",212652,0.1840269930070876,0.25098939317013236,1.3638727073069425
25009,"Essex County, Massachusetts",776043,0.28712561538788417,0.4382375797992034,1.526292174270759
18135,"Randolph County, Indiana",25172,0.048262159748023684,0.10805543680198168,2.2389266739436895
26111,"Midland County, Michigan",83632,0.1026966510899048,0.15466933393279642,1.5060796266607819
12041,"Gilchrist County, Florida",17199,0.1992549052347275,0.22745256348923476,1.1415155035771374
37005,"Alleghany County, North Carolina",10837,0.12877019390038993,0.2374986481209188,1.8443604139063088
46109,"Roberts County, South Dakota",10311,0.44855463999999995,0.528041641348308,1.1772069537577585
36037,"Genesee County, New York",58937,0.10888784602778169,0.1741591072264839,1.5994356907569727
36109,"Tompkins County, New York",104926,0.28640810340173756,0.3787000675894689,1.3222393608684866
27157,"Wabasha County, Minnesota",21239,0.05671958575586273,0.10058576522904408,1.7733868096638417
51095,"James City County, Virginia",73147,0.3194863213677355,0.39643981589677874,1.2408663200339902
27077,"Lake of the Woods County, Minnesota",3923,0.06458249926125026,0.12242333923365263,1.8956116693227307
13137,"Habersham County, Georgia",43996,0.26732656820429945,0.3701177582971525,1.384515429137207
21187,"Owen County, Kentucky",10730,0.0656795315563459,0.09930160487769099,1.5119109793360965
48423,"Smith County, Texas",222936,0.48966016567294746,0.5704164291964442,1.164923081730596
21161,"Mason County, Kentucky",17099,0.17440481727833462,0.19171371253671204,1.0992455112679254
54013,"Calhoun County, West Virginia",7470,0.027406819531135426,0.05676664779513255,2.071259955232784
51069,"Frederick County, Virginia",83199,0.11336254771081523,0.27518047364829573,2.427437272760256
40043,"Dewey County, Oklahoma",4995,0.17374449056551228,0.29340855525892523,1.6887358805100776
27033,"Cottonwood County, Minnesota",11549,0.10153305867549976,0.2382588026294907,2.346613071029084
48119,"Delta County, Texas",5217,0.23907763841308924,0.33071794141541355,1.3833077138062742
19093,"Ida County, Iowa",7028,0.024410131775396134,0.0846622189590134,3.468322897148288
13147,"Hart County, Georgia",25534,0.34356669154877856,0.39708081739144624,1.1557605179984973
17171,"Scott County, Illinois",5092,0.0132809806218302,0.06236744493034996,4.695996982921232
45061,"Lee County, South Carolina",17896,0.4746214325130795,0.4879094209303812,1.0279970256440865
54017,"Doddridge County, West Virginia",8176,0.039528720367690215,0.07288284746285725,1.8437947594789803
55039,"Fond du Lac County, Wisconsin",101973,0.09304889384562834,0.17852478851537776,1.9186126899214642
17047,"Edwards County, Illinois",6534,0.028187768882150212,0.06073368303647801,2.154611217737682
50013,"Grand Isle County, Vermont",6861,0.05570603839895605,0.13370783739144335,2.4002395653026563
28107,"Panola County, Mississippi",34167,0.5137202868760258,0.5254888747783723,1.022908551994145
40007,"Beaver County, Oklahoma",5427,0.24245345481974592,0.4077119704407964,1.6816092422519338
18181,"White County, Indiana",24293,0.12323475457533871,0.1854047155169973,1.5044839920028519
40033,"Cotton County, Oklahoma",5996,0.2970258179824725,0.3937370911042983,1.3255988781673271
39171,"Williams County, Ohio",37120,0.08868406926790355,0.13218391874738614,1.4905035350607891
20067,"Grant County, Kansas",7733,0.48024660581979417,0.5462502938137617,1.1374370733579624
31181,"Webster County, Nebraska",3625,0.04341113034602988,0.1468840236131883,3.3835567616502167
48309,"McLennan County, Texas",245671,0.528190078804373,0.5964441619658916,1.1292225770616908
29109,"Lawrence County, Missouri",38180,0.10659344436431935,0.18829784559580817,1.7665049358217213
48241,"Jasper County, Texas",35506,0.37707738679680675,0.4159228615633835,1.1030172482538954
08085,"Montrose County, Colorado",40946,0.2962739588621946,0.3807078349265054,1.2849858164671955
56003,"Big Horn County, Wyoming",12022,0.14977330662658853,0.21717378567507015,1.4500166322462453
35059,"Union County, New Mexico",4201,0.48159323492197464,0.5567717336921828,1.1561037267942276
22113,"Vermilion Parish, Louisiana",59875,0.3085206403073826,0.3628144996390578,1.1759812869491704
13219,"Oconee County, Georgia",35965,0.19700331971310128,0.27986322935782354,1.420601590701072
42119,"Union County, Pennsylvania",44954,0.22298932702213695,0.2752096522276525,1.2341830701176628
39101,"Marion County, Ohio",65355,0.15663862196032746,0.20773723257237467,1.3262197405247167
38101,"Ward County, North Dakota",71275,0.15634041103469185,0.2828905852213559,1.8094527406518246
47045,"Dyer County, Tennessee",37893,0.2648159875556699,0.3372452688346784,1.2735079628218533
13051,"Chatham County, Georgia",286956,0.5380789784439963,0.588576408730781,1.0938476177471417
13067,"Cobb County, Georgia",741334,0.48036387500233546,0.6226732240817143,1.2962532290311943
33017,"Strafford County, New Hampshire",126825,0.080784094773855,0.1589628591311601,1.9677494632595292
41019,"Douglas County, Oregon",107685,0.14828342727885213,0.2124365174706324,1.4326383019940467
41021,"Gilliam County, Oregon",1859,0.07659463189307744,0.1931733945904305,2.5220226250331956
35047,"San Miguel County, New Mexico",27967,0.38204144894869757,0.4212744302707894,1.1026929968725991
31173,"Thurston County, Nebraska",7064,0.520366427554225,0.533263558171118,1.024784709262492
31015,"Boyd County, Nebraska",2006,0.023665931667964234,0.08250323804260196,3.48616057884946
26023,"Branch County, Michigan",43664,0.14061539267469256,0.16767316037856053,1.1924239387252924
39145,"Scioto County, Ohio",76825,0.10324710009468738,0.12296688631827103,1.1909960299659625
53073,"Whatcom County, Washington",212284,0.2448964273113095,0.35157550361399903,1.4356089530333584
19141,"O'Brien County, Iowa",13984,0.060960500731601,0.13198746357820412,2.1651308961408158
55127,"Walworth County, Wisconsin",102804,0.16422892814394005,0.2573317915424996,1.5669090363724387
36081,"Queens County, New York",2339150,0.7479548557003372,0.7646041638454254,1.022259776800966
25007,"Dukes County, Massachusetts",17299,0.1428694877669294,0.21590197898422242,1.5111832649420205
26009,"Antrim County, Michigan",23154,0.07165073116484809,0.09381605652244923,1.3093523959525966
46061,"Hanson County, South Dakota",3385,0.010750566878816903,0.04829770754196212,4.49257309743626
12023,"Columbia County, Florida",68348,0.35919125604220586,0.4297998266137918,1.196576529589265
13291,"Union County, Georgia",22267,0.04945665208468246,0.11993365741109581,2.425025802509613
48375,"Potter County, Texas",121802,0.5809025399785949,0.6513437045185226,1.121261588118591
17179,"Tazewell County, Illinois",134800,0.06251611449949139,0.11230224262259944,1.7963727196051682
48233,"Hutchinson County, Texas",21734,0.3352301424629414,0.45015778510680565,1.3428320669480642
19105,"Jones County, Iowa",20466,0.07571894118585555,0.10842013587567481,1.431876016458718
17075,"Iroquois County, Illinois",28672,0.10670492218657873,0.17843711266393125,1.6722481869386054
17019,"Champaign County, Illinois",208861,0.38010931550200366,0.49872104730536565,1.3120463692049051
42121,"Venango County, Pennsylvania",53119,0.05139186385848268,0.07766258227395573,1.5111843868479746
06101,"Sutter County, California",96463,0.5720150663935952,0.6690389041070983,1.1696176262020734
05081,"Little River County, Arkansas",12472,0.4063447558801221,0.42283011338147714,1.04056987881054
48023,"Baylor County, Texas",3618,0.25148769472494287,0.31364697713353334,1.247166297645598
46057,"Hamlin County, South Dakota",6047,0.03917541633564294,0.101309162237737,2.5860391978926582
06115,"Yuba County, California",74492,0.5285879235107411,0.6111152820909685,1.1561279683275822
18071,"Jackson County, Indiana",44069,0.09243543715686628,0.190370969324241,2.0595020176209538
27079,"Le Sueur County, Minnesota",27663,0.0987878697550027,0.1593602598846864,1.6131561524699876
27089,"Marshall County, Minnesota",9423,0.07717293567159558,0.1240508121175548,1.6074393313926139
29035,"Carter County, Missouri",6263,0.07956981961949437,0.09522914169922331,1.1967997684877552
29155,"Pemiscot County, Missouri",17482,0.4240467702385924,0.45437084615853907,1.071511158787708
20183,"Smith County, Kansas",3704,0.031112030192306853,0.09069992695398094,2.9152686723866874
20103,"Leavenworth County, Kansas",79315,0.3091393191974655,0.35895056838138667,1.1611288053335713
51570,"Colonial Heights city, Virginia",17820,0.21124109245419406,0.4137639764462336,1.9587286338994625
18035,"Delaware County, Indiana",116852,0.18094386695483264,0.2325118236239447,1.2849942224457074
54001,"Barbour County, West Virginia",16704,0.05645116711674464,0.07894139851139664,1.398401530798128
40021,"Cherokee County, Oklahoma",48447,0.5810529939969682,0.6236825607737407,1.073366056482268
27045,"Fillmore County, Minnesota",20834,0.027199348578517416,0.05569616008207999,2.0477019852626146
55065,"Lafayette County, Wisconsin",16829,0.025682128136398318,0.1049889708757597,4.0880167842073325
13269,"Taylor County, Georgia",8330,0.5158018263994941,0.5143927639351065,0.9972682096257327
01049,"DeKalb County, Alabama",71130,0.17328711817751,0.33094843751417136,1.9098271181078674
53067,"Thurston County, Washington",269536,0.2895320730668652,0.40636918316330234,1.4035377112415954
28109,"Pearl River County, Mississippi",55191,0.2635495998689026,0.31467968296328896,1.1940055424854372
30037,"Golden Valley County, Montana",827,0.042511226827664055,0.17578235460458103,4.134963107914618
51161,"Roanoke County, Virginia",94409,0.12885767566212775,0.2516784284572482,1.9531504597146665
48055,"Caldwell County, Texas",40522,0.5881900963218544,0.5936749865983686,1.0093250299704348
42077,"Lehigh County, Pennsylvania",360685,0.2895425473071448,0.5041881874985245,1.7413267659197769
21037,"Campbell County, Kentucky",92066,0.07324796245603286,0.14760253116240024,2.0151076728038513
56033,"Sheridan County, Wyoming",30009,0.09832367064496457,0.1578854738166696,1.6057727786300393
29093,"Iron County, Missouri",10125,0.06947863130305784,0.11201883236502408,1.6122774767454866
51830,"Williamsburg city, Virginia",15052,0.3704001618793691,0.5011369306264188,1.352960884476146
12086,"Miami-Dade County, Florida",2693117,0.603308637147282,0.5336170682412782,0.8844843839207452
21207,"Russell County, Kentucky",17662,0.04404222131438419,0.11342885296587384,2.5754571313783385
12093,"Okeechobee County, Florida",39469,0.4463279317148751,0.5298076108714724,1.1870366455351624
13217,"Newton County, Georgia",105473,0.3987275996038216,0.56565773574055,1.4186570889564487
16033,"Clark County, Idaho",880,0.47447967529296875,0.5450193586398452,1.1486674498824876
42117,"Tioga County, Pennsylvania",41877,0.04210868211691464,0.07636030368017117,1.813409963013257
47035,"Cumberland County, Tennessee",58229,0.04874554836488922,0.10267385199332779,2.1063226373976423
19161,"Sac County, Iowa",10021,0.03868621482157631,0.08375655977559995,2.165023385252122
13073,"Columbia County, Georgia",144052,0.3242019694794648,0.4761994998424908,1.4688359253556407
13085,"Dawson County, Georgia",23312,0.06651319371917457,0.1308131784829096,1.9667252640914534
44007,"Providence County, Rhode Island",633473,0.41148294314166145,0.5485716782397388,1.3331577587430685
51111,"Lunenburg County, Virginia",12299,0.5063742324034155,0.520265469888019,1.0274327495273037
35025,"Lea County, New Mexico",71180,0.5545859200657481,0.5636295719974367,1.0163070348605612
16009,"Benewah County, Idaho",9052,0.21646417686832103,0.2733543625791011,1.2628157071245436
24039,"Somerset County, Maryland",25768,0.5162240976991297,0.5530256540216136,1.0712898845414476
29025,"Caldwell County, Missouri",9014,0.03872811663472509,0.1015832295229223,2.6229839803735495
01093,"Marion County, Alabama",30168,0.10988621731907557,0.15854885494580462,1.4428456890587817
38001,"Adams County, North Dakota",2359,0.033020948877564564,0.09787039715421729,2.963888091680897
36027,"Dutchess County, New York",295754,0.3366889719236862,0.4504042877846957,1.337745888174752
26155,"Shiawassee County, Michigan",68619,0.07009462957577171,0.10997896121197161,1.5690069535653264
54087,"Roane County, West Virginia",14435,0.036949704533169314,0.057260250404060443,1.5496808737038368
31053,"Dodge County, Nebraska",36706,0.10732694238204035,0.2568825615172042,2.393458304279335
22107,"Tensas Parish, Louisiana",4740,0.5073001778193591,0.5206203136940976,1.0262569115035507
37117,"Martin County, North Carolina",23357,0.5244021360502258,0.5449775221703085,1.0392358930401306
47135,"Perry County, Tennessee",7929,0.07332992601104042,0.14518253935222122,1.9798538911707453
